id,original,tipo_variacao,attacked
76,5 SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLOR,Erro_Digitacao,5 SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTVIECOLOR
76,5 SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLOR,Erro_Digitacao,5 SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLRO
77,INOAR KIT SH COND MASC LEAVE IN FLOR DE LOTUS,Abreviacao,INOAR KIT SH COND MASC LEAVE IN FLOR DE LOT
77,INOAR KIT SH COND MASC LEAVE IN FLOR DE LOTUS,Abreviacao,INOAR KIT SHAM CONDIC MASCARA LEAVE IN FLOR DE LOTUS
77,INOAR KIT SH COND MASC LEAVE IN FLOR DE LOTUS,Notacao_Unidades,INOAR KIT SHAMPOO CONDICIONADOR MASCARA E LEAVE IN FLOR DE LOTUS (4 ITENS)
77,INOAR KIT SH COND MASC LEAVE IN FLOR DE LOTUS,Notacao_Unidades,INOAR KIT 4 PRODUTOS SH COND MASC LEAVE IN FLOR DE LOTUS
77,INOAR KIT SH COND MASC LEAVE IN FLOR DE LOTUS,Erro_Digitacao,INOAR KIT SH COND MASC LEAVE IN FLOR DE LOTSU
77,INOAR KIT SH COND MASC LEAVE IN FLOR DE LOTUS,Erro_Digitacao,INOAR KIT SH COND MASC LEAVE IN FLRO DE LOTUS
78,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLINDENE,Abreviacao,KIT BTOX CAPILAR PROGR S FORMOL BIOBOTOX OJON BLINDENE
78,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLINDENE,Abreviacao,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLIND
78,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLINDENE,Notacao_Unidades,KIT BTOX CAPILAR PROGRESSIVA SEM FORMOL BIOBOTOX OJON BLINDENE (1 UNIDADE)
78,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLINDENE,Notacao_Unidades,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLINDENE 1 UNID
78,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLINDENE,Erro_Digitacao,KIT BTOX CAPILAR PROGRESSVIA S FORMOL BIOBOTOX OJON BLINDENE
78,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLINDENE,Erro_Digitacao,KIT BTOX CAPILAR PROGRESSIVA S FORMOL BIOBOTOX OJON BLIDNENE
79,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1 LITRO,Abreviacao,CAUTERIZ PROFISSIONAL RECONSTR XFACTOR VEZZO 1L
79,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1 LITRO,Abreviacao,CAUTERIZACAO PROF RECONSTRUCAO XFACTOR VEZZO 1L
79,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1 LITRO,Notacao_Unidades,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1000ml
79,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1 LITRO,Notacao_Unidades,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1 KILO
79,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1 LITRO,Erro_Digitacao,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1 LITOR
79,CAUTERIZACO PROFISSIONAL RECONSTRUCO XFACTOR VEZZO 1 LITRO,Erro_Digitacao,CAUTERIZACO PROFISSIONAL RECONSTRCUO XFACTOR VEZZO 1 LITRO
80,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1 LITRO,Abreviacao,JAPINHA PROG. ORGAN. SEM FORMOL LISO EXTREMO 1 LITRO
80,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1 LITRO,Abreviacao,JAPINHA PROG. ORG. S/ FORMOL LISO EXT. 1L
80,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1 LITRO,Notacao_Unidades,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1000ML
80,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1 LITRO,Notacao_Unidades,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1000 CM3
80,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1 LITRO,Erro_Digitacao,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREM0 1 LITRO
80,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1 LITRO,Erro_Digitacao,JAPINHA PR0GRESSIVA ORGNICA SEM FORMOL LISO EXTREMO 1 LTIRO
81,COMBO SIGE HAIR PLASTIA 4 ITENS,Abreviacao,CMB SIGE HAIR PLASTIA 4 IT.
81,COMBO SIGE HAIR PLASTIA 4 ITENS,Abreviacao,COMBO SIGE HAIR PLAST. 4 UN.
81,COMBO SIGE HAIR PLASTIA 4 ITENS,Notacao_Unidades,COMBO SIGE HAIR PLASTIA 4 PCS
81,COMBO SIGE HAIR PLASTIA 4 ITENS,Notacao_Unidades,COMBO SIGE HAIR PLASTIA 4 KITS
81,COMBO SIGE HAIR PLASTIA 4 ITENS,Erro_Digitacao,CBMIO SIGE HAIR PLASTIA 4 ITENS
81,COMBO SIGE HAIR PLASTIA 4 ITENS,Erro_Digitacao,COMBO SIGE HAIR PLASTIA 4 ITENSS
82,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL,Abreviacao,ESC. PROG. SEM FORMOL ORGANIC SOUL CARE PROF.
82,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL,Abreviacao,ESCOVA PROG. S/ FORMOL ORGANIC SOUL CARE PROFISSION.
82,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL,Notacao_Unidades,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL 1 UN
82,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL,Notacao_Unidades,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL 1 KIT
82,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL,Erro_Digitacao,ESCOVA PRIGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL
82,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONAL,Erro_Digitacao,ESCOVA PROGRESSIVA SEM FORMOL ORGANIC SOUL CARE PROFISSIONLA
83,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1L,Abreviacao,2 ESC. PROG. PAIOLLA PASSO2 CTIM SELAG. CAP. 1L
83,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1L,Abreviacao,2 ESCOVA PROG. PAIOLLA PASSO2 CTIM SELAGEM CAP. 1LT
83,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1L,Notacao_Unidades,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1000ML
83,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1L,Notacao_Unidades,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1000 CM3
83,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1L,Erro_Digitacao,2 ESCOVA PRIGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1L
83,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILAR 1L,Erro_Digitacao,2 ESCOVA PROGRESSIVA PAIOLLA PASSO2 CTIM SELAGEM CAPILRA 1L
84,TOUCA DESCARTAVEL TNT 500UN HIGIENICA PROTECO ESTETICA FULL,Abreviacao,TOUCA DESC. TNT 500UN HIG. PROTEC. ESTET. FULL
84,TOUCA DESCARTAVEL TNT 500UN HIGIENICA PROTECO ESTETICA FULL,Abreviacao,TOUCA DESCART. TNT 500UN HIGIEN. PROTEC. ESTETICA FULL
84,TOUCA DESCARTAVEL TNT 500UN HIGIENICA PROTECO ESTETICA FULL,Notacao_Unidades,"TOUCA DESCARTAVEL TNT 0,5 MIL UN HIGIENICA PROTECO ESTETICA FULL"
84,TOUCA DESCARTAVEL TNT 500UN HIGIENICA PROTECO ESTETICA FULL,Notacao_Unidades,TOUCA DESCARTAVEL TNT 5 CENTENAS UN HIGIENICA PROTECO ESTETICA FULL
84,TOUCA DESCARTAVEL TNT 500UN HIGIENICA PROTECO ESTETICA FULL,Erro_Digitacao,TOUCA DESCARTAVLE TNT 500UN HIGIENICA PROTECO ESTETICA FULL
84,TOUCA DESCARTAVEL TNT 500UN HIGIENICA PROTECO ESTETICA FULL,Erro_Digitacao,TOUCA DESCARTAVEL TNT 500UN HIGIENICA PROTECO ESTETICA FUL
85,MASCARA CINZA BLOND SYSTEM 250G,Abreviacao,MASC. CINZA BLOND SYSTEM 250G
85,MASCARA CINZA BLOND SYSTEM 250G,Abreviacao,MASCARA CINZA BLOND SYST. 250G
85,MASCARA CINZA BLOND SYSTEM 250G,Notacao_Unidades,"MASCARA CINZA BLOND SYSTEM 0,25KG"
85,MASCARA CINZA BLOND SYSTEM 250G,Notacao_Unidades,MASCARA CINZA BLOND SYSTEM 250 gramas
85,MASCARA CINZA BLOND SYSTEM 250G,Erro_Digitacao,MASCARA CINZA BLOND SYTEM 250G
85,MASCARA CINZA BLOND SYSTEM 250G,Erro_Digitacao,MASCARA CINZA BLOND SYSTME 250G
86,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1 KILO,Abreviacao,BORABELLA SELAG. 3D ORGNICA BTOX BORATOX 1 KG
86,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1 KILO,Abreviacao,BORABELLA SELAGEM 3D ORG. BTOX BORATOX 1 KG
86,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1 KILO,Notacao_Unidades,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1000G
86,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1 KILO,Notacao_Unidades,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1000 gramas
86,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1 KILO,Erro_Digitacao,BORABELLA SELAGEM 3D ORGNICA BTOX BORTAOX 1 KILO
86,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1 KILO,Erro_Digitacao,BORABELLA SELAGEM 3D ORGNICA BTOX BORATOX 1 KILOO
87,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2X1000ML QUALQ,Abreviacao,CHINESA KIT ESC. PROG. NOVA EMB. 2X1000ML QUALQ
87,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2X1000ML QUALQ,Abreviacao,CHINESA KIT ESCOVA PROG. NOVA EMBAL. 2X1000ML QUALQ
87,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2X1000ML QUALQ,Notacao_Unidades,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2X1L
87,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2X1000ML QUALQ,Notacao_Unidades,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2000ML
87,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2X1000ML QUALQ,Erro_Digitacao,CHINESA KIT ESCOVA PROGRESIVA NOVA EMBALAGEM 2X1000ML QUALQ
87,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2X1000ML QUALQ,Erro_Digitacao,CHINESA KIT ESCOVA PROGRESSIVA NOVA EMBALAGEM 2X1000ML QULAQ
88,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX,Abreviacao,PROG. SELAGEM ONIXX FREE K10 LISO PERF. ONIXX
88,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX,Abreviacao,PROGRESSIVA SELAG. ONIXX FREE K10 LISO PERFEITO ONIXX
88,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX,Notacao_Unidades,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX 1 unidade
88,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX,Notacao_Unidades,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX 1 un
88,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX,Erro_Digitacao,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIX
88,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX,Erro_Digitacao,PROGRESSIVA SELAGEM ONIXX FREE K10 LISO PERFEITO ONIXX.
89,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZZ,Abreviacao,AGILISE KIT SHAMP. E RECONSTR. K1 PEROLA ANTI FRIZZ
89,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZZ,Abreviacao,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FR.
89,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZZ,Notacao_Unidades,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZZ 1 kit
89,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZZ,Notacao_Unidades,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZZ 1 jogo
89,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZZ,Erro_Digitacao,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANIT FRIZZ
89,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZZ,Erro_Digitacao,AGILISE KIT SHAMPOO E RECONSTRUTOR K1 PEROLA ANTI FRIZ
90,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 180G,Abreviacao,KIT C 10UN HEN DA AMZN EM GEL PRETO MED 180G
90,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 180G,Abreviacao,KIT C 10UN HEN DA AMAZ EM GEL PT MED 180G
90,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 180G,Notacao_Unidades,"KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 0,18KG"
90,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 180G,Notacao_Unidades,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 180 gramas
90,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 180G,Erro_Digitacao,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDOI 180G
90,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 180G,Erro_Digitacao,KIT C 10UN HEN DA AMAZNIA EM GEL PRETO MEDIO 180Gq
91,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALEO,Abreviacao,KIT RUIVA COBRE EFF AMEND FLAMINGO RAPOSINHA KAMAL
91,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALEO,Abreviacao,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOS KAMALEO
91,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALEO,Notacao_Unidades,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALEO 1UN
91,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALEO,Notacao_Unidades,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALEO 1 KIT
91,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALEO,Erro_Digitacao,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMLAAEO
91,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALEO,Erro_Digitacao,KIT RUIVA COBRE EFFECT AMEND FLAMINGO RAPOSINHA KAMALE O
92,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMATH,Abreviacao,TRAT REPAR TOTAL 7 EM 1 SHOCK STREAM ARAMATH
92,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMATH,Abreviacao,TRATAMENTO REPARACAO TOTAL 7 EM 1 SHOCK STREAM ARAM
92,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMATH,Notacao_Unidades,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMATH 1UNID
92,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMATH,Notacao_Unidades,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMATH 1 UN
92,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMATH,Erro_Digitacao,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK SREAM TREAM ARAMATH
92,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMATH,Erro_Digitacao,TRATAMENTO REPARACO TOTAL 7 EM 1 SHOCK STREAM ARAMAT H
93,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIDO,Abreviacao,KIT PLANCTON BTX ORG REDUCAO VOL ENVIO RAP
93,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIDO,Abreviacao,KIT PLANCTON BTX ORGHANIC REDUCO DE VOL ENVIO RAP
93,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIDO,Notacao_Unidades,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIDO 1 KIT
93,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIDO,Notacao_Unidades,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIDO 1UN
93,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIDO,Erro_Digitacao,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIOD
93,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENVIO RAPIDO,Erro_Digitacao,KIT PLANCTON BTX ORGHANIC REDUCO DE VOLUME ENIVIO RAPIDO
94,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBSON PELUQUERO,Abreviacao,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBSON PEL
94,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBSON PELUQUERO,Abreviacao,CCRP CARVO ATIVADO H CARE 300ML RP ROBSON PELUQUERO
94,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBSON PELUQUERO,Notacao_Unidades,"CCRP CARVO ATIVADO HOME CARE 0,3L RP ROBSON PELUQUERO"
94,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBSON PELUQUERO,Notacao_Unidades,CCRP CARVO ATIVADO HOME CARE 300 mililitros RP ROBSON PELUQUERO
94,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBSON PELUQUERO,Erro_Digitacao,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBSON PELUQUEROO
94,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBSON PELUQUERO,Erro_Digitacao,CCRP CARVO ATIVADO HOME CARE 300ML RP ROBOSN PELUQUERO
95,12 SERUM ARGAN OIL 50 ML FINALIZADOR REPARADOR ANTI FRIZZ,Abreviacao,12 SERUM ARGAN OIL 50 ML FINAL. REPAR. ANTI FRIZZ
95,12 SERUM ARGAN OIL 50 ML FINALIZADOR REPARADOR ANTI FRIZZ,Abreviacao,12 SERUM ARGAN OIL 50 ML FIN. REPARADOR ANTI-F.
95,12 SERUM ARGAN OIL 50 ML FINALIZADOR REPARADOR ANTI FRIZZ,Notacao_Unidades,"12 SERUM ARGAN OIL 0,05L FINALIZADOR REPARADOR ANTI FRIZZ"
95,12 SERUM ARGAN OIL 50 ML FINALIZADOR REPARADOR ANTI FRIZZ,Notacao_Unidades,12 SERUM ARGAN OIL 50 mililitros FINALIZADOR REPARADOR ANTI FRIZZ
95,12 SERUM ARGAN OIL 50 ML FINALIZADOR REPARADOR ANTI FRIZZ,Erro_Digitacao,12 SERUM ARGAN OIL 50 ML FINALIZADOR REPARADRO ANTI FRIZZ
95,12 SERUM ARGAN OIL 50 ML FINALIZADOR REPARADOR ANTI FRIZZ,Erro_Digitacao,12 SERUM ARGAN OIL 50 ML FINALIZADRO REPARADOR ANTI FRIIZ
96,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAGEM PROGRESSIVA,Abreviacao,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAG. PROGR.
96,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAGEM PROGRESSIVA,Abreviacao,EXOPLASTIA CAP. EXO HAIR 1 E 2 500ML SELAGEM PROGR.
96,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAGEM PROGRESSIVA,Notacao_Unidades,"EXOPLASTIA CAPILAR EXO HAIR 1 E 2 0,5L SELAGEM PROGRESSIVA"
96,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAGEM PROGRESSIVA,Notacao_Unidades,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500 mililitros SELAGEM PROGRESSIVA
96,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAGEM PROGRESSIVA,Erro_Digitacao,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAGEM PROGRESIVA
96,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAGEM PROGRESSIVA,Erro_Digitacao,EXOPLASTIA CAPILAR EXO HAIR 1 E 2 500ML SELAGEM PROGRSSIVA
97,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCARA 300,Abreviacao,KIT HASKELL HIDRANUTRE SHAMP. CONDIC. E MASCARA 300
97,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCARA 300,Abreviacao,KIT HASKELL HIDRANUTRE SHAMPOO COND. E MASC. 300
97,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCARA 300,Notacao_Unidades,"KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCARA 0,3L"
97,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCARA 300,Notacao_Unidades,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCARA 300 ml
97,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCARA 300,Erro_Digitacao,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADRO E MASCARA 300
97,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCARA 300,Erro_Digitacao,KIT HASKELL HIDRANUTRE SHAMPOO CONDICIONADOR E MASCRARA 300
98,PROHALL CRONOGRAMA CAPILAR 3X1 HIDRATACO PROFUNDA BRINDES,Abreviacao,PROHALL CRONOGR. CAPILAR 3X1 HIDRAT. PROFUNDA BRINDES
98,PROHALL CRONOGRAMA CAPILAR 3X1 HIDRATACO PROFUNDA BRINDES,Abreviacao,PROHALL CRONOGRAMA CAP. 3X1 HIDRATACAO PROF. BRINDES
98,PROHALL CRONOGRAMA CAPILAR 3X1 HIDRATACO PROFUNDA BRINDES,Notacao_Unidades,PROHALL CRONOGRAMA CAPILAR 3 em 1 HIDRATACO PROFUNDA BRINDES
98,PROHALL CRONOGRAMA CAPILAR 3X1 HIDRATACO PROFUNDA BRINDES,Notacao_Unidades,PROHALL CRONOGRAMA CAPILAR 3/1 HIDRATACO PROFUNDA BRINDES
98,PROHALL CRONOGRAMA CAPILAR 3X1 HIDRATACO PROFUNDA BRINDES,Erro_Digitacao,PROHALL CRONOGRAMA CAPILAR 3X1 HIDRATACO PROFUNDA BRINDESSS
98,PROHALL CRONOGRAMA CAPILAR 3X1 HIDRATACO PROFUNDA BRINDES,Erro_Digitacao,PROHALL CRONOGRAMA CAPILAR 3X1 HIDRATACAO PROFUNDA BRINDES
99,6 MASCARA RECONSTRUCO EFEITO TEIA 1KG ANJORE ATACADO,Abreviacao,6 MASC. RECONSTRUCO EFEITO TEIA 1KG ANJORE ATAC.
99,6 MASCARA RECONSTRUCO EFEITO TEIA 1KG ANJORE ATACADO,Abreviacao,6 MASCARA RECONSTR. EFEITO TEIA 1KG ANJORE ATAC.
99,6 MASCARA RECONSTRUCO EFEITO TEIA 1KG ANJORE ATACADO,Notacao_Unidades,6 MASCARA RECONSTRUCO EFEITO TEIA 1000g ANJORE ATACADO
99,6 MASCARA RECONSTRUCO EFEITO TEIA 1KG ANJORE ATACADO,Notacao_Unidades,6 MASCARA RECONSTRUCO EFEITO TEIA 1 kilos ANJORE ATACADO
99,6 MASCARA RECONSTRUCO EFEITO TEIA 1KG ANJORE ATACADO,Erro_Digitacao,6 MASCARA RECONSTRUCO EFEITO TEIA 1KG ANJORE ATACADOO
99,6 MASCARA RECONSTRUCO EFEITO TEIA 1KG ANJORE ATACADO,Erro_Digitacao,6 MASCARA RECONSTRUCO EFEITO TEIA 1KG ANJORE ATACADO
